"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/The_Wind_Rises","The Wind Rises","3.0E7","1.365E8","The Wind Rises (Japanese: 風立ちぬ Hepburn: Kaze Tachinu) is a 2013 Japanese animated historical drama film written and directed by Hayao Miyazaki and animated by Studio Ghibli. It was released by Toho on July 20, 2013, in Japan, and by Touchstone Pictures in North America on February 21, 2014. The Wind Rises is a fictionalized biopic of Jiro Horikoshi (1903–1982), designer of the Mitsubishi A5M fighter aircraft and its successor, the Mitsubishi A6M Zero, used by the Empire of Japan during World War II. The film is adapted from Miyazaki's manga of the same name, which was in turn loosely based on the 1937 short story The Wind Has Risen by Tatsuo Hori. It was the final film directed by Miyazaki before his retirement in September 2013. The Wind Rises was the highest-grossing Japanese film in Japan in 2013 and received widespread critical acclaim. It won and was nominated for several awards, including nominations for the Academy Award for Best Animated Feature, the Golden Globe Award for Best Foreign Language Film, and the Japan Academy Prize for Animation of the Year."
"http://dbpedia.org/resource/We're_the_Millers","We're the Millers","3.7E7","2.7E8","We're the Millers is a 2013 American comedy film directed by Rawson Marshall Thurber. The film's screenplay was written by Bob Fisher, Steve Faber, Sean Anders, and John Morris, based on a story by Fisher and Faber. It stars Jennifer Aniston, Jason Sudeikis, Emma Roberts, Will Poulter, Nick Offerman, Kathryn Hahn, and Ed Helms. The plot follows a small-time pot dealer (Sudeikis) who convinces his neighbors to create a fake family, in order to smuggle in drugs from Mexico onto US soil. The film was released on August 7, 2013 by New Line Cinema through Warner Bros. Pictures. It received mixed reviews from film critics, but was a box-office success, grossing $270 million worldwide during its theatrical run, against a $37 million budget. The film was nominated for four People's Choice Awards, and six MTV Movie Awards, winning two. A sequel is currently in development, with Adam Sztykiel set to write the script."
"http://dbpedia.org/resource/Worms_(film)","Worms","1.05E7","688009.0","Worms (Portuguese: Minhocas) is a 2013 Brazilian and Canadian stop motion animated adventure fantasy family comedy film directed by Paolo Conti and Arthur Medeiros. It is the first Brazilian stop-motion animated film. It was released in Brazil on December 20, 2013."
"http://dbpedia.org/resource/The_White_Storm","The White Storm","1.6E7","4.4670277E7","The White Storm, formerly known as The Cartel War (Chinese: 掃毒) is a 2013 Hong Kong-Chinese crime thriller film directed by Benny Chan and starring Sean Lau, Louis Koo, and Nick Cheung. The film had its world premiere at the 2013 Hong Kong Asian Film Festival on 25 October 2013."
"http://dbpedia.org/resource/Vikingdom","Vikingdom","1.56E7","550796.0","Vikingdom is a Malaysian English Language film produced by KRU Studios. The film is directed by Yusry Abdul Halim and was released in Malaysia and the United States on 12 September 2013 and 4 October 2013 respectively."
"http://dbpedia.org/resource/The_Mark_of_the_Angels_–_Miserere","The Mark of the Angels – Miserere","1.54E7","1100000.0","The Mark of the Angels – Miserere (French: La Marque des Anges – Miserere) is a 2013 French thriller film directed by Sylvain White and based on Jean-Christophe Grangé's 2008 novel Miserere (novel). Headlined by Gérard Depardieu and JoeyStarr, the film is the fifth adaptation of a Grangé novel after The Crimson Rivers, Empire of the Wolves, The Stone Council and Flight of the Storks and the first for which Grangé himself did not collaborate on the screenplay. Instead, the novel was adapted by La Proie and La chance de ma vie co-writers Laurent Turner and Luc Bossi in collaboration with director White and Yann Mège (Paris enquêtes criminelles). The film, which benefitted from a large budget, deals with a series of mysteriours murders, Nazism, private military companies and child abuse. It was poorly received by critics and failed to make an impact at the box office."
"http://dbpedia.org/resource/Out_of_Inferno","Out of Inferno","1.5E8","2.4109886E7","Out of Inferno (Chinese: 逃出生天; pinyin: Táo Chūshēng Tiān) is a 2013 Hong Kong-Chinese disaster film directed by the Pang Brothers released on 3 October 2013. Starring Sean Lau, Louis Koo and Angelica Lee, the movie is about a fire that engulfs a high-rise building in southern China and the subsequent rescue mission by the city's fire department."
"http://dbpedia.org/resource/Escape_from_Planet_Earth","Escape from Planet Earth","4.0E7","7.46E7","Escape from Planet Earth is a 2013 Canadian-American 3D computer animated science fiction-comedy film produced by Rainmaker Entertainment and distributed by The Weinstein Company in the United States and Alliance Films in Canada, directed by Cal Brunker which he co-wrote with Bob Barlen, and starring the voices of Rob Corddry, Brendan Fraser, Sarah Jessica Parker, William Shatner, Jessica Alba, Craig Robinson, George Lopez, Jane Lynch and Sofía Vergara. The film was released on February 15, 2013. This was the first Rainmaker Entertainment film released in theaters. It was also Jessica Alba's voice debut in an animated feature. The film earned $74.6 million on a $40 million budget."
"http://dbpedia.org/resource/Mama_(2013_film)","Mama","1.5E7","1.464E8","Mama is a 2013 English-language Spanish supernatural horror film directed and co-written by Andrés Muschietti and based on his 2008 Argentine short film Mamá. The film stars Jessica Chastain and Nikolaj Coster-Waldau and is produced by Zandy Federico and co-writer Bárbara Muschietti, with Guillermo del Toro serving as executive producer. The film deals with the story of two young girls abandoned in a forest cabin, fostered by an unknown entity that they fondly call ""Mama"", which eventually follows them to their new suburban home after their uncle retrieves them. Originally set for an October 2012 release, it was released in theaters on 18 January 2013. The movie was remade in Tamil under the title Mooch."
"http://dbpedia.org/resource/Anchorman_2:_The_Legend_Continues","Anchorman 2: The Legend Continues","5.0E7","1.736E8","Anchorman 2: The Legend Continues is a 2013 American comedy film and the sequel to the 2004 film Anchorman: The Legend of Ron Burgundy. As with the original film, it is directed by Adam McKay, produced by Judd Apatow, written by McKay and Will Ferrell, and stars Ferrell, Steve Carell, Paul Rudd, David Koechner, and Christina Applegate, all reprising their roles from the first film. It brings in newcomers Harrison Ford, Kristen Wiig, James Marsden, Meagan Good, and Dylan Baker. Development for the film began as early as 2008, but Paramount Pictures turned down the proposed sequel. However, in March 2012, Ferrell officially announced the film was in production and filming began in March 2013. Unlike the first film, the film is distributed by Paramount Pictures instead of DreamWorks Pictures. The Legend Continues was released on December 18, 2013, to positive reviews."
"http://dbpedia.org/resource/Behind_the_Candelabra","Behind the Candelabra","2.3E7","1.34E7","Behind the Candelabra is a 2013 American drama film directed by Steven Soderbergh. It dramatizes the last ten years in the life of pianist Liberace and the relationship he had with Scott Thorson. It is based on Thorson’s memoir, Behind the Candelabra: My Life with Liberace (1988). Richard LaGravenese wrote the screenplay. Jerry Weintraub was the executive producer. It premiered at the 2013 Cannes Film Festival on May 21, 2013 and competed for the Palme d'Or. It aired on HBO on May 26, 2013 and was given a cinematic release in the United Kingdom on June 7, 2013. The film received general acclaim from television critics including praise for the performances of Michael Douglas and Matt Damon."
"http://dbpedia.org/resource/Cloudy_with_a_Chance_of_Meatballs_2","Cloudy with a Chance of Meatballs 2","7.8E7","2.743E8","Cloudy with a Chance of Meatballs 2 is a 2013 American computer-animated comic science fiction comedy film produced by Sony Pictures Animation and distributed by Columbia Pictures. The film is the sequel to the 2009 film Cloudy with a Chance of Meatballs, which was loosely based on Judi and Ron Barrett's book of the same name. It was directed by Cody Cameron and Kris Pearn, produced by Kirk Bodyfelt, and executive produced by the directors of the first film, Phil Lord and Chris Miller. The film was released on September 27, 2013. The film grossed over $274 million worldwide against its budget of $78 million. The screenplay was written by John Francis Daley, Jonathan Goldstein, and Erica Rivinoja, and it is based on an original story idea, not on that of Pickles to Pittsburgh, the Barretts' follow up book. It continues right after the first film, in which Flint's food-making machine gets out of control, but Flint manages to stop it with the help of his friends. In the sequel, Flint and his friends are forced to leave their home town, but when the food machine reawakens—this time producing sentient food beasts—they must return to save the world. Most of the main cast reprised their roles: Bill Hader as Flint Lockwood, Anna Faris as Sam Sparks, James Caan as Tim Lockwood, Andy Samberg as Brent McHale, Neil Patrick Harris as Steve, and Benjamin Bratt as Manny. Will Forte, who voiced Joseph Towne in the first film, voices Chester V in this one. New cast includes Kristen Schaal as orangutan Barb and Terry Crews as Officer Earl, replacing Mr. T in the role."
"http://dbpedia.org/resource/Dead_Man_Down","Dead Man Down","3.0E7","1.81E7","Dead Man Down is an 2013 American neo-noir crime thriller film written by J.H. Wyman and directed by Danish director Niels Arden Oplev. The film stars Colin Farrell, Noomi Rapace, Dominic Cooper, and Terrence Howard, and was released on March 8, 2013. This is Oplev's first film since The Girl with the Dragon Tattoo (2009), also starring Rapace and scored by Jacob Groth."
"http://dbpedia.org/resource/Oldboy_(2013_film)","Oldboy","3.0E7","4900000.0","Oldboy is a 2013 American remake of Park Chan-wook's 2003 South Korean film. Directed by Spike Lee and written by Mark Protosevich, the film stars Josh Brolin, Elizabeth Olsen, and Sharlto Copley. The film was released on November 27, 2013. It was the last film to be distributed by FilmDistrict, before Focus Features absorbed the company in October 2013. It received a mixed reception from both critics and audiences, with praise towards the acting and visual style, but criticism for the comparisons to the original and adding nothing new to the film. The film was a box office bomb, being one of Lee's worst-performing films of his directing career."
"http://dbpedia.org/resource/Romeo_&_Juliet_(2013_film)","Romeo & Juliet","2.4E7","3000000.0","Romeo & Juliet is a 2013 British-Italian-Swiss romantic drama film adaptation of William Shakespeare's romantic tragedy of the same name written by Julian Fellowes and directed by Carlo Carlei. The film stars Douglas Booth, Hailee Steinfeld, Damian Lewis, Kodi Smit-McPhee, Ed Westwick, Stellan Skarsgård and Paul Giamatti. The film opened in the United Kingdom and the United States on 11 October 2013. Like Franco Zeffirelli's adaptation of Shakespeare's tragedy, this film uses the traditional setting of Renaissance Verona, but, unlike previous major film adaptations, this film only follows the plot and uses only some of the dialogue as written by Shakespeare. This has led to a controversy, with several critics denouncing the film's advertising as misleading, and losing the essence of the play. The film has received negative reviews from critics and grossed $3 million on a £15 million budget."
"http://dbpedia.org/resource/Saving_Mr._Banks","Saving Mr. Banks","3.5E7","1.179E8","Saving Mr. Banks is a 2013 period drama film directed by John Lee Hancock from a screenplay written by Kelly Marcel and Sue Smith. Centered on the development of the 1964 film Mary Poppins, the film stars Emma Thompson as author P. L. Travers and Tom Hanks as filmmaker Walt Disney, with supporting performances by Paul Giamatti, Jason Schwartzman, Bradley Whitford, and Colin Farrell. Named after the father in Travers' story, Saving Mr. Banks depicts the author's fortnight-long meetings during 1961 in Los Angeles, during which Disney attempts to obtain the screen rights to her novels. Essential Media Entertainment and BBC Films initially developed Saving Mr. Banks as an independent production until 2011, when producer Alison Owen approached Walt Disney Pictures for permission to use copyrighted elements. The film's subject matter piqued Disney's interest, leading the studio to acquire the screenplay and produce the film. Principal photography commenced the following year in September before wrapping in November 2012; the film was shot entirely in the Southern California area, primarily at the Walt Disney Studios in Burbank, where a majority of the film's narrative takes place. Saving Mr. Banks premiered at the London Film Festival on October 20, 2013, and was released theatrically that same year in the United Kingdom on November 29 and in the United States on December 13. Upon release, the film received positive reviews, with praise directed towards the acting, screenplay, and musical score. Thompson's performance garnered a BAFTA Award, Golden Globe Award, Screen Actors Guild Award, and Critic's Choice Award nominations for Best Actress, while composer Thomas Newman earned an Academy Award nomination for Best Original Score. The film was also commercially successful, grossing $118 million at the worldwide box office."
"http://dbpedia.org/resource/Scary_Movie_5","Scary Movie 5","2.0E7","7.84E7","Scary Movie 5 (stylized as SCARY MOV̲IE) is a 2013 American horror comedy parody film and the fifth installment of the Scary Movie franchise. It is the second film to be distributed by The Weinstein Company under the Dimension Films brand. The film is directed by Malcolm D. Lee and written by David Zucker. It was released on April 12, 2013. Scary Movie 5 is the only installment of the franchise not to feature Cindy Campbell (played by Anna Faris) or Brenda Meeks (Regina Hall) (due to the end of their storyline). It premiered on April 11 at the Hollywood’s ArcLight Cinerama Dome. The film parodies various horror films and other popular culture."
"http://dbpedia.org/resource/Texas_Chainsaw_3D","Texas Chainsaw","2.0E7","4.72E7","Texas Chainsaw (promoted as Texas Chainsaw 3D) is a 2013 American slasher film directed by John Luessenhop, with a screenplay by Adam Marcus, Debra Sullivan and Kirsten Elms and a story by Stephen Susco, Marcus and Sullivan. It is the seventh installment in The Texas Chainsaw Massacre franchise and was presented in 3-D. The film serves as a direct sequel to the 1974 film The Texas Chain Saw Massacre (ignoring the events of the second, third and fourth films, not including the remake films). The film stars Alexandra Daddario, Dan Yeager, Trey Songz, Tania Raymonde, Scott Eastwood, Thom Barry, Paul Rae and Bill Moseley, with Gunnar Hansen and Marilyn Burns, who had appeared in the original 1974 film. The story centers on Heather, who discovers that she was adopted after learning of an inheritance from a long-lost grandmother. She subsequently takes a road trip with her friends to collect the inheritance, unaware that it includes her cousin, Leatherface, as well. Filming began in the summer of July 2011, and it was released January 4, 2013. Upon release, the film received negative reviews by critics and fans of the original film. It did, however, perform well at the box-office, making $47.2 million from a $20 million budget. It was also the last film both Burns and Hansen starred in before they both died in 2014 and 2015 respectively."
"http://dbpedia.org/resource/The_Frozen_Ground","The Frozen Ground","1.92E7","5617460.0","The Frozen Ground is a 2013 American mystery thriller film directed and written by Scott Walker in his directorial debut, and starring Nicolas Cage, John Cusack, Vanessa Hudgens, Katherine LaNasa, Radha Mitchell and 50 Cent. Based on the crimes of real-life Alaskan serial killer Robert Hansen, the film depicts an Alaskan State Trooper seeking to apprehend Hansen by partnering with a young woman, who escaped from Hansen's clutches. The film was released in very few theaters and directly to video on demand on August 23, 2013, and has received mixed reviews."
"http://dbpedia.org/resource/This_Is_the_End","This Is the End","3.2E7","1.26E8","This Is the End is a 2013 American comedy film directed by Seth Rogen and Evan Goldberg and stars Rogen, James Franco, Jonah Hill, Jay Baruchel, Danny McBride, Craig Robinson, Michael Cera and Emma Watson. The film centers around a group of real life actors playing fictionalized versions of themselves in the aftermath of a global biblical apocalypse. The film premiered at the Fox Village Theater on June 3, 2013 and was released on June 14, 2013 by Columbia Pictures, with a re-release on September 6, 2013. The film grossed $126 million on a $32 million budget."
"http://dbpedia.org/resource/White_House_Down","White House Down","1.5E8","2.05E8","White House Down is a 2013 American political action thriller film directed by Roland Emmerich about an assault on the White House by a paramilitary group and the Capitol Police Officer who tries to stop them. The film's screenplay is by James Vanderbilt, and it stars Channing Tatum and Jamie Foxx, with Maggie Gyllenhaal, James Woods, Jason Clarke, Joey King, and Richard Jenkins in supporting roles. The film was released on June 28, 2013 and grossed $205 million worldwide."
"http://dbpedia.org/resource/Epic_(2013_film)","Epic","9.3E7","2.684E8","Epic (stylized as epic) is a 2013 American 3D computer animated action-adventure film loosely based on William Joyce's children's book The Leaf Men and the Brave Good Bugs. It was produced by Blue Sky Studios, written by William Joyce, James V. Hart, Daniel Shere, Tom J. Astle and Matt Ember and directed by Chris Wedge, the director of Ice Age (2002) and Robots (2005). The film stars the voices of Colin Farrell, Josh Hutcherson, Amanda Seyfried, Christoph Waltz, Aziz Ansari, Chris O'Dowd, Pitbull, Jason Sudeikis, Steven Tyler, and Beyoncé Knowles. The film was released on May 24, 2013 by 20th Century Fox. Epic received mixed reviews from critics and earned $268 million on a $93 million budget."
"http://dbpedia.org/resource/Monsters_University","Monsters University","2.0E8","7.442E8","Monsters University is a 2013 American 3D computer-animated comedy film produced by Pixar Animation Studios and released by Walt Disney Pictures. It was directed by Dan Scanlon and produced by Kori Rae, with John Lasseter, Pete Docter, Andrew Stanton and Lee Unkrich as executive producers. It is the fourteenth feature film produced by Pixar and is a prequel to 2001's Monsters, Inc., marking the first time Pixar has made a prequel film. Disney, as the rights holder, had plans for a sequel to Monsters, Inc. since 2005. Following disagreements with Pixar, Disney tasked its Circle 7 Animation unit to make the film. An early draft of the film was developed; however, Disney's purchase of Pixar in early 2006 led to the cancellation of Circle 7's version of the film. A Pixar-made sequel was confirmed in 2010, and in 2011, it was confirmed that the film would instead be a prequel titled Monsters University. Monsters University tells the story of two monsters, Mike and Sulley, and their time studying at college, where they start off as rivals, but slowly become best friends. John Goodman, Billy Crystal, Steve Buscemi, Bob Peterson, and John Ratzenberger reprise their roles as James P. Sullivan, Mike Wazowski, Randall Boggs, Roz, and the Abominable Snowman, respectively. Bonnie Hunt, who played Ms. Flint in the first film, voices Mike's grade school teacher Ms. Karen Graves. The music for the film is composed by Randy Newman, marking his seventh collaboration with Pixar. Monsters University premiered on June 5, 2013, at the BFI Southbank in London, United Kingdom and was released on June 21, 2013, in the United States. It was accompanied in theaters by a short film, The Blue Umbrella, directed by Saschka Unseld. The film grossed $744 million against its estimated budget of $200 million. An animated short film titled Party Central, which takes place shortly after the events of Monsters University, premiered in Fall 2013."
"http://dbpedia.org/resource/Phantom_(2013_film)","Phantom","1.8E7","1197759.0","Phantom is a 2013 American film about a Soviet submarine during the Cold War in the 1960s. Todd Robinson wrote and directed the film. It stars Ed Harris, David Duchovny and William Fichtner. The film tells the story of a Soviet Navy submarine captain attempting to prevent a war. It is loosely based on the real-life events involving the sinking of the submarine K-129 in 1968."
"http://dbpedia.org/resource/Rush_(2013_film)","Rush","3.8E7","9.02E7","Rush is a 2013 biographical sports drama film centred on the rivalry between Formula 1 drivers James Hunt and Niki Lauda during the 1976 Formula One motor-racing season. It was written by Peter Morgan, directed by Ron Howard and stars Chris Hemsworth as Hunt and Daniel Brühl as Lauda. The film premiered in London on 2 September 2013 and was shown at the 2013 Toronto International Film Festival before its United Kingdom release on 13 September 2013."
"http://dbpedia.org/resource/Stalingrad_(2013_film)","Stalingrad","3.0E7","6.8075573E7","(For 1993 film, see Stalingrad (1993 film).) Stalingrad (Russian: Сталинград) is a 2013 Russian war film directed by Fedor Bondarchuk. This is the first Russian movie completely produced with IMAX 3D technology and shot using 3ality Technica's TS-5 and Stereoscopic Image Processor. At the same time, this project is the first Russian language feature film produced using the IMAX format. The film was released in September 2013 in Volgograd (formerly ""Stalingrad"") and October in Russia before its international release in subsequent months. The film was selected as the Russian entry for the Best Foreign Language Film at the 86th Academy Awards, but it was not nominated. Stalingrad received the I3DS (International 3D and Advanced Imaging Society) Jury Award for Russia in 2014. The film is a love story set in November 1942 during the Battle of Stalingrad, three months into that six month conflagration that caused nearly 2,000,000 total casualties (wounded, killed, captured) for the two opponents, including tens of thousands of Russian civilians. The story follows soldiers from both sides as they fight to survive while saving the lives of their loves, and struggle with retaining their humanity in the face of certain death and the unspeakable horrors of war."
"http://dbpedia.org/resource/The_Butler","The Butler","3.0E7","1.766E8","The Butler (full title Lee Daniels' The Butler) is a 2013 American historical drama film directed and produced by Lee Daniels and written by Danny Strong. Loosely based on the real life of Eugene Allen, the film stars Forest Whitaker as Cecil Gaines, an African-American who is a witness of notable political and social events of the 20th century during his 34-year tenure serving as a White House butler. In addition to Whitaker, the film's all-star cast also features Oprah Winfrey, John Cusack, Jane Fonda, Alex Pettyfer, Cuba Gooding, Jr., Terrence Howard, Lenny Kravitz, James Marsden, David Oyelowo, Vanessa Redgrave, Alan Rickman, Liev Schreiber, Robin Williams, and Clarence Williams III. It was the last film produced by Laura Ziskin, who died in 2011. The film was theatrically released by The Weinstein Company on August 16, 2013, to mostly positive reviews and grossing over $176 million worldwide against a budget of $30 million."
"http://dbpedia.org/resource/The_Grandmaster_(film)","The Grandmaster","2.4E8","6.4076736E7","The Grandmaster is a 2013 Hong Kong-Chinese martial arts drama film based on the life story of the Wing Chun grandmaster Ip Man. The film was directed and written by Wong Kar-wai and stars Tony Leung as Yip Man. It was released on 8 January 2013 in China. It was the opening film at the 63rd Berlin International Film Festival in February 2013. The film was selected as part of the 2013 Hong Kong International Film Festival. The Weinstein Company acquired the international distribution rights for the film. The film was selected as the Hong Kong entry for the Best Foreign Language Film at the 86th Academy Awards, making the January shortlist, but did not get the nomination. The film was nominated for Best Cinematography (Philippe Le Sourd) and Best Costume Design (William Chang Suk Ping) at the 86th Academy Awards."
"http://dbpedia.org/resource/The_Hobbit:_The_Desolation_of_Smaug","The Desolation of Smaug","2.25E8","9.584E8","The Hobbit: The Desolation of Smaug, a 2013 high-fantasy adventure film directed by Peter Jackson, was produced by WingNut Films in collaboration with New Line Cinema and Metro-Goldwyn-Mayer. It was distributed by Warner Bros. Pictures and is the second installment in the three-part film series based on the novel The Hobbit by J. R. R. Tolkien. The film was preceded by An Unexpected Journey (2012) and followed by The Battle of the Five Armies (2014); together they operate as a prequel to Jackson's The Lord of the Rings film trilogy. The film follows the titular character Bilbo Baggins as he accompanies Thorin Oakenshield and his fellow dwarves on a quest to reclaim the Lonely Mountain from the dragon Smaug. The film also features the vengeful pursuit of Azog the Defiler and Bolg, while Gandalf the Grey investigates a growing evil in the ruins of Dol Guldur. The ensemble cast includes Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Evangeline Lilly, Lee Pace, Luke Evans, Ken Stott, James Nesbitt, and Orlando Bloom. Fran Walsh, Philippa Boyens, Peter Jackson and Guillermo del Toro wrote the screenplay. The films were shot simultaneously in 3D at a projection rate of 48 frames per second, with principal photography taking place around New Zealand and at Pinewood Studios. Additional filming took place throughout May 2013. The Hobbit: The Desolation of Smaug premiered on 2 December 2013 in Los Angeles and was released internationally on 11 December 2013 in both conventional and IMAX theatres. The film received mostly positive reviews and has grossed over $958 million at the worldwide box office, surpassing both The Fellowship of the Ring and The Two Towers, nominally making it the fourth highest-grossing film of 2013 and the 27th highest-grossing film of all time."
"http://dbpedia.org/resource/The_Hobbit:_The_Desolation_of_Smaug","The Hobbit:","2.25E8","9.584E8","The Hobbit: The Desolation of Smaug, a 2013 high-fantasy adventure film directed by Peter Jackson, was produced by WingNut Films in collaboration with New Line Cinema and Metro-Goldwyn-Mayer. It was distributed by Warner Bros. Pictures and is the second installment in the three-part film series based on the novel The Hobbit by J. R. R. Tolkien. The film was preceded by An Unexpected Journey (2012) and followed by The Battle of the Five Armies (2014); together they operate as a prequel to Jackson's The Lord of the Rings film trilogy. The film follows the titular character Bilbo Baggins as he accompanies Thorin Oakenshield and his fellow dwarves on a quest to reclaim the Lonely Mountain from the dragon Smaug. The film also features the vengeful pursuit of Azog the Defiler and Bolg, while Gandalf the Grey investigates a growing evil in the ruins of Dol Guldur. The ensemble cast includes Ian McKellen, Martin Freeman, Richard Armitage, Benedict Cumberbatch, Evangeline Lilly, Lee Pace, Luke Evans, Ken Stott, James Nesbitt, and Orlando Bloom. Fran Walsh, Philippa Boyens, Peter Jackson and Guillermo del Toro wrote the screenplay. The films were shot simultaneously in 3D at a projection rate of 48 frames per second, with principal photography taking place around New Zealand and at Pinewood Studios. Additional filming took place throughout May 2013. The Hobbit: The Desolation of Smaug premiered on 2 December 2013 in Los Angeles and was released internationally on 11 December 2013 in both conventional and IMAX theatres. The film received mostly positive reviews and has grossed over $958 million at the worldwide box office, surpassing both The Fellowship of the Ring and The Two Towers, nominally making it the fourth highest-grossing film of 2013 and the 27th highest-grossing film of all time."
"http://dbpedia.org/resource/Three_Flavours_Cornetto_trilogy","Three Flavours Cornetto Trilogy","3.8E7","1.567E8","The Three Flavours Cornetto trilogy (also known as the Cornetto trilogy or the Blood and Ice Cream trilogy) is a series of British comedic genre films directed by Edgar Wright, written by Wright and Simon Pegg, produced by Nira Park, and starring Pegg and Nick Frost. The trilogy consists of Shaun of the Dead (2004), Hot Fuzz (2007), and The World's End (2013). The name originates from a ""silly joke"" during the promotion of Hot Fuzz. Wright had written in Cornetto ice cream as a hangover cure for Frost's character in Shaun of the Dead, based on his own experiences. In Hot Fuzz, Wright included a couple of brief throwaway scenes that referred to the Cornetto joke in Shaun. On the promotional tour of Hot Fuzz during production of The World's End, one interviewer pointed out the use of Cornetto in the first two films, and Wright jokingly said that they represent a trilogy comparable to Krzysztof Kieślowski's Three Colours film trilogy. Wright seriously considered the three films as a trilogy, and wrote The World's End to complete themes set out in the earlier films, adding a Cornetto reference to the film. Each film in the trilogy is connected to a specific Cornetto flavour appearing in each film. Shaun of the Dead features a strawberry-flavoured Cornetto, which signifies the film's bloody and gory elements, Hot Fuzz includes the blue original Cornetto, to signify the police element to the film, and The World's End features the green mint chocolate chip flavour (though only shown by a wrapper caught in the wind) representing ""little green men"" and science fiction. According to Wright, Wall's, manufacturer of the Cornetto, were ""very pleased with the namecheck"". Wright considered each of the films a ""Trojan horse"", ""genre films that have a relationship comedy smuggled inside a zombie movie, a cop movie and a sci-fi movie"". Thematically, Wright saw each of the films containing common themes of ""the individuals in a collective [...] about growing up and [...] about the dangers of perpetual adolescence"". Wright reworked the script of The World's End to conclude on these themes. The films are further linked by a common set of actors. Wright, Park, Pegg, and Frost collaborated previously in the TV series Spaced from 1999 to 2001. Martin Freeman, Bill Nighy, Rafe Spall, Julia Deakin, Patricia Franklin, and Garth Jennings appear in each of the films as well as other projects by Wright and Pegg. Clark Collis observes in Entertainment Weekly that the films also feature ""a running gag involving garden fences""."
"http://dbpedia.org/resource/Tracks_(2013_film)","Tracks","1.2E7","4900000.0","Tracks is a 2013 Australian drama film directed by John Curran and starring Mia Wasikowska and Adam Driver. It is an adaptation of Robyn Davidson's memoir of the same name, chronicling the author's nine-month journey on camels across the Australian desert. It was shown at the 2013 Toronto International Film Festival (Special Presentation) and the 70th Venice International Film Festival 2013 (in Official Competition). It was the opening film at the Adelaide Film Festival on 10 October 2013. This was the Australian premiere. The film has also been shown at several other film festivals, including London, Vancouver, Telluride, Dubai, Sydney OpenAir, Dublin and Glasgow."
"http://dbpedia.org/resource/21_&_Over_(film)","21 & Over","1.3E7","4.81E7","21 & Over is a 2013 American comedy film written and directed by Jon Lucas and Scott Moore in their directorial debut. The film stars Justin Chon, Miles Teller, and Skylar Astin."
"http://dbpedia.org/resource/A_Madea_Christmas_(film)","A Madea Christmas","2.5E7","5.34E7","A Madea Christmas is a Christmas comedy film directed, written, produced by and starring Tyler Perry. This is the first Christmas themed film from the writer-director; and also adapted from his play of the same name. This is the seventeenth film by Perry, and the seventh in the Madea franchise. It was released in theaters on December 13, 2013."
"http://dbpedia.org/resource/The_Physician_(2013_film)","The Physician","3.2E7","5.7284237E7","The Physician (German: Der Medicus) is a 2013 German adventure film based on the novel of the same name by Noah Gordon. The film focuses on an orphan from 11th-century English town whose mother died of a mysterious illness. The boy vows to study medicine and decides to travel to Persia."
"http://dbpedia.org/resource/Serial_Teachers","Serial Teachers","1.18E7","3.25E7","Serial Teachers (French title: Les Profs) is a 2013 French comedy film directed by Pierre-François Martin-Laval. The film is based on the comics Les Profs by Pica and Erroc. It was the top-grossing French film of the year, with a total of 3,957,176 admissions in France. A sequel, Serial Teachers 2, was released on 1 July 2015."
"http://dbpedia.org/resource/Parker_(2013_film)","Parker","3.5E7","4.85E7","Parker is a 2013 American action crime thriller film directed by Taylor Hackford. Starring Jason Statham and Jennifer Lopez, the film is adapted from Flashfire, the 19th Parker novel, written by Donald Westlake under the pen name Richard Stark. Primarily set in Palm Beach, Florida, the film revolves around professional thief Parker (Statham), who is double-crossed by his crew. He sets out for revenge on them, helped by a real-estate agent (Lopez) in a quest to steal what his former accomplices intend to rob at a jewelry heist. Parker marked a departure for Hackford, who hoped to make it his first film noir. The film, produced on a ""mid-30s"" budget, was conceived following Westlake's 2008 death, when producer Les Alexander secured the rights to it. It premiered in Las Vegas, Nevada on January 24, 2013, and was released in the United States on January 25. Reviews were generally mixed, leaning towards the negative, with many film critics feeling that it was a poor adaptation of the book, and typical of Statham's sub-par action films of the past few years. Others found Statham well-fitted for the role of Parker and praised Lopez for providing comedic relief. It grossed $48.5 million worldwide at the box office."
"http://dbpedia.org/resource/The_Heat_(film)","The Heat","4.3E7","2.299E8","The Heat is a 2013 American comedy film directed by Paul Feig and written by Katie Dippold. The plot centers on Sandra Bullock and Melissa McCarthy as FBI Special Agent Sarah Ashburn and Boston Detective Shannon Mullins, who must take down a mobster. The film was released in the United States on June 28, 2013. Upon release, the film received mixed to positive reviews from critics and was a success at the box-office, grossing $230 million worldwide from a $43 million budget."
"http://dbpedia.org/resource/Jobs_(film)","Jobs","1.2E7","3.59E7","Jobs is a 2013 American biographical film inspired by the life of Steve Jobs, from 1974 while a student at Reed College to the introduction of the iPod in 2001. It is directed by Joshua Michael Stern, written by Matt Whiteley, and produced by Stern and Mark Hulme. Steve Jobs is portrayed by Ashton Kutcher, with Josh Gad as Apple Computer's co-founder Steve Wozniak. Jobs was chosen to close the 2013 Sundance Film Festival."
