"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/Pawn_Sacrifice","Pawn Sacrifice","1.9E7","5600000.0","Pawn Sacrifice is a 2014 American biographical drama film. It is based on the true story of Bobby Fischer's challenge against top Soviet chess grandmasters during the Cold War and culminating in the 1972 World Chess Championship match versus Boris Spassky in Reykjavík, Iceland. It was directed by Edward Zwick and written by Steven Knight. The film stars Tobey Maguire as Bobby Fischer, Liev Schreiber as Boris Spassky, Lily Rabe as Joan Fischer, and Peter Sarsgaard as William Lombardy. It was released in the United States on September 16, 2015."
"http://dbpedia.org/resource/Ride_Along_(film)","Ride Along","2.5E7","1.545E8","Ride Along is a 2014 American buddy cop action comedy film directed by Tim Story and starring Ice Cube, Kevin Hart, John Leguizamo, Bryan Callen, Tika Sumpter and Laurence Fishburne. Greg Coolidge, Jason Mantzoukas, Phil Hay, and Matt Manfredi wrote the screenplay based on a story originally from Coolidge. The film follows Ben Barber (Hart), a high school security guard who must prove to his girlfriend's brother, James Payton (Ice Cube), that he is worthy of marrying her. James, a police officer out to catch Serbian smugglers' boss Omar (Fishburne), takes Ben on a ride along to prove himself. Principal photography began on October 31, 2012 in Atlanta and ended on December 19, 2012. The film was produced by Relativity Media, Cube Vision Productions and Rainforest Films, and distributed by Universal Pictures. Following two premieres in Atlanta and Los Angeles, the film was released worldwide on January 17, 2014, with generally negative reviews. It earned a worldwide total of more than $153 million against a budget of $25 million. The film broke the record for highest domestic opening weekend gross in the month of January, taking in $41.5 million, a record broken again a year later when American Sniper had its wide release. A sequel, Ride Along 2, was released on January 15, 2016."
"http://dbpedia.org/resource/RoboCop_(2014_film)","RoboCop","1.0E8","2.427E8","RoboCop is a 2014 American cyberpunk science fiction action film directed by José Padilha and written by Joshua Zetumer, Edward Neumeier and Michael Miner. It is a remake of the 1987 film of the same name also written by Neumeier and Miner. The film stars Joel Kinnaman as the title character, with Gary Oldman, Michael Keaton, Samuel L. Jackson, Abbie Cornish and Jackie Earle Haley in supporting roles. Screen Gems first announced a remake in 2005, but it was halted one year later. Darren Aronofsky and David Self were originally assigned to direct and write the film, respectively, for a tentative 2010 release. The film was delayed numerous times, and Padilha signed on in 2011. In March 2012, Metro-Goldwyn-Mayer (successor company to Orion Pictures until September 11, 2014, the studio that released the original film) announced an August 2013 release, but that was then changed to February 2014. The principal characters were cast from March to July 2012. Principal photography began in September 2012 in Toronto and Vancouver in Canada, with additional locations in Hamilton, in Canada, and Detroit in the United States. The film was released in the United States on February 12, 2014. RoboCop received mixed reviews, with praise for the performances, updates, style and political/media satire, but criticism for its lack of violence, social satire and humor compared to the original film, and grossed $242 million against its $100 million budget."
"http://dbpedia.org/resource/Search_Party_(film)","Search Party","2.0E7","33560.0","Search Party is a 2014 American comedy film directed by Scot Armstrong in his directorial debut, and co-written with Mike Gagerman and Andrew Waller based on a story by Gagerman and Waller. The film stars T. J. Miller, Adam Pally, Thomas Middleditch, Alison Brie, Shannon Woodward, and Krysten Ritter. The film was released in 2014 internationally,  but was not released in the United States until May 13, 2016, by Focus World."
"http://dbpedia.org/resource/St._Vincent_(film)","St. Vincent","1.3E7","5.48E7","St. Vincent is a 2014 American comedy-drama film written and directed, co-produced and written by Theodore Melfi in his feature film debut and co-produced by Fred Roos, Jenno Topping and Peter Chernin. The film stars Bill Murray as the title character and features Jaeden Lieberher, Melissa McCarthy, Chris O'Dowd, and Naomi Watts. The film had its world premiere at the 2014 Toronto International Film Festival where it was voted second runner-up as ""People's Choice Award for Best Film."" It received a limited theatrical release on October 10, 2014, and expanded to a wide release on October 24. The same day, it was released on Netflix in France. The film was a moderate commercial success, grossing $54.8 million over a $13 million budget, but received positive reviews from critics."
"http://dbpedia.org/resource/The_Boxtrolls","The Boxtrolls","6.0E7","1.093E8","The Boxtrolls is a 2014 American 3D stop-motion animated fantasy comedy film based on the novel Here Be Monsters! by Alan Snow. Produced by Laika, it was directed by Graham Annable and Anthony Stacchi and written by Irena Brignull and Adam Pava. The film tells the story of Eggs, a human boy raised by trash-collecting trolls, known as ""Boxtrolls"", as he attempts to save them from Archibald Snatcher, a pest exterminator. The film stars Isaac Hempstead-Wright, Ben Kingsley, Elle Fanning, Toni Collette, Jared Harris, Simon Pegg, Nick Frost, Richard Ayoade, and Tracy Morgan. The film was released on September 26, 2014 by Focus Features, to generally positive reviews from critics. The film earned $109 million on a $60 million budget. It received an Academy Award nomination for Best Animated Feature, but lost to Big Hero 6."
"http://dbpedia.org/resource/The_Fault_in_Our_Stars_(film)","The Fault in Our Stars","1.4E7","3.072E8","The Fault in Our Stars is a 2014 American romantic drama film directed by Josh Boone, based on the novel of the same name by John Green. The film stars Shailene Woodley, Ansel Elgort, and Nat Wolff, with Laura Dern, Sam Trammell, and Willem Dafoe playing supporting roles. Woodley plays Hazel Grace Lancaster, a sixteen-year-old cancer patient who is forced by her parents to attend a support group, where she meets and subsequently falls in love with Augustus Waters, another cancer patient, played by Elgort. Development of The Fault in Our Stars began in January 2012 when Fox 2000, a division of 20th Century Fox, optioned the rights to adapt the novel into a feature film. Principal photography began on August 26, 2013, in Pittsburgh, Pennsylvania, with a few additional days in Amsterdam, The Netherlands, before concluding on October 16, 2013. Pittsburgh doubled for all of the scenes set in Indianapolis, Indiana, the novel's setting, as well as for some interior scenes set in Amsterdam. The Fault in Our Stars was released in the United States on June 6, 2014, to positive critical reception, with praise for Woodley's performance as well as the script. The film was also a blockbuster, becoming number one at the box office during its opening weekend, and grossing over US$307 million worldwide against a budget of $12 million. It was released on Blu-ray and DVD on September 16, 2014, and grossed over US$42 million in total domestic video sales."
"http://dbpedia.org/resource/The_Giver_(film)","The Giver","2.5E7","6.7E7","The Giver is a 2014 Canadian-American-South African social science fiction film directed by Phillip Noyce, starring Jeff Bridges, Brenton Thwaites, Odeya Rush, Meryl Streep, Alexander Skarsgård, Katie Holmes, and Cameron Monaghan.The film is based on the 1993 novel of the same name by Lois Lowry. The Giver premiered on August 11, 2014 and was released theatrically in the United States on August 15, 2014. The film earned $67 million on a $25 million budget. It received a People's Choice Award nomination for Favorite Dramatic Movie."
"http://dbpedia.org/resource/The_Hundred-Foot_Journey_(film)","The Hundred-Foot Journey","2.2E7","8.89E7","The Hundred-Foot Journey is a 2014 American comedy-drama film directed by Lasse Hallström from a screenplay written by Steven Knight, adapted from Richard Morais' 2010 novel of the same name. The film stars Helen Mirren, Om Puri, Manish Dayal and Charlotte Le Bon and tells the story of a feud between two adjacent restaurants in a French town: one operated by a recently relocated Indian family and the other, a lofty Michelin-starred restaurant. Produced by Steven Spielberg and Oprah Winfrey for DreamWorks Pictures through their respective production companies, Amblin Entertainment and Harpo Films, in association with Participant Media and Image Nation, it was released by Touchstone Pictures on August 8, 2014, receiving generally positive reviews and earning nearly $90 million at the worldwide box office."
"http://dbpedia.org/resource/The_Hunger_Games:_Mockingjay_–_Part_1","The Hunger Games:","1.25E8","7.554E8","The Hunger Games: Mockingjay – Part 1 is a 2014 American epic dystopian science fiction war film directed by Francis Lawrence with a screenplay by Peter Craig and Danny Strong. It is the first of two films based on Suzanne Collins' novel  Mockingjay, the final book in The Hunger Games trilogy, and the third installment in The Hunger Games film series, produced by Nina Jacobson and Jon Kilik and distributed by Lionsgate. The film features an ensemble cast that includes Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Julianne Moore, Philip Seymour Hoffman, Jeffrey Wright, Stanley Tucci, and Donald Sutherland. Principal photography for both parts of the film began on September 23, 2013, in Atlanta, before moving to Paris for two weeks of filming and officially concluding on June 20, 2014, in Berlin. The story continues to follow Katniss Everdeen; having twice survived the Hunger Games, Katniss finds herself in District 13. Under the leadership of President Coin and the advice of her trusted friends, Katniss reluctantly becomes the symbol of a mass rebellion against the Capitol and fights to save Peeta and a nation moved by her courage. It is the sequel to The Hunger Games: Catching Fire and was followed by the concluding entry, The Hunger Games: Mockingjay – Part 2. Mockingjay – Part 1 was released on November 19, 2014 in Brazil, November 20, 2014 in Malaysia, United Kingdom, Greece and Indonesia, November 21, 2014 in the United States, November 28, 2014 in India, and February 8, 2015 in China. Like its predecessors, the film was a commercial success grossing $55 million on its opening day, making it the largest opening day of 2014 and the sixth-largest in November. The film went to the No. 1 spot during its opening weekend with a $273.8 million worldwide gross, becoming the biggest opening of 2014 and marking The Hunger Games film series as the only franchise to have three films earn over $100 million in a weekend. The film earned over $755 million worldwide, making it the second highest-grossing entry in The Hunger Games series. Part 1 received moderately positive reviews from critics, who commended its acting and political subtext, but received criticism for its lack of action and for splitting the novel into two separate adaptations. It is the lowest-rated Hunger Games film of the franchise according to review aggregator Rotten Tomatoes. The film had garnered a nomination for Best Science Fiction Film at the 41st Saturn Awards. For her performance, Lawrence received a nomination for Best Actress in an Action Movie at the 20th Critics' Choice Awards and a Saturn Award nomination. The song ""Yellow Flicker Beat"" also received a nomination for Best Original Song at the 72nd Golden Globe Awards and Critics' Choice Awards."
"http://dbpedia.org/resource/The_Hunger_Games:_Mockingjay_–_Part_1","Mockingjay – Part 1","1.25E8","7.554E8","The Hunger Games: Mockingjay – Part 1 is a 2014 American epic dystopian science fiction war film directed by Francis Lawrence with a screenplay by Peter Craig and Danny Strong. It is the first of two films based on Suzanne Collins' novel  Mockingjay, the final book in The Hunger Games trilogy, and the third installment in The Hunger Games film series, produced by Nina Jacobson and Jon Kilik and distributed by Lionsgate. The film features an ensemble cast that includes Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson, Elizabeth Banks, Julianne Moore, Philip Seymour Hoffman, Jeffrey Wright, Stanley Tucci, and Donald Sutherland. Principal photography for both parts of the film began on September 23, 2013, in Atlanta, before moving to Paris for two weeks of filming and officially concluding on June 20, 2014, in Berlin. The story continues to follow Katniss Everdeen; having twice survived the Hunger Games, Katniss finds herself in District 13. Under the leadership of President Coin and the advice of her trusted friends, Katniss reluctantly becomes the symbol of a mass rebellion against the Capitol and fights to save Peeta and a nation moved by her courage. It is the sequel to The Hunger Games: Catching Fire and was followed by the concluding entry, The Hunger Games: Mockingjay – Part 2. Mockingjay – Part 1 was released on November 19, 2014 in Brazil, November 20, 2014 in Malaysia, United Kingdom, Greece and Indonesia, November 21, 2014 in the United States, November 28, 2014 in India, and February 8, 2015 in China. Like its predecessors, the film was a commercial success grossing $55 million on its opening day, making it the largest opening day of 2014 and the sixth-largest in November. The film went to the No. 1 spot during its opening weekend with a $273.8 million worldwide gross, becoming the biggest opening of 2014 and marking The Hunger Games film series as the only franchise to have three films earn over $100 million in a weekend. The film earned over $755 million worldwide, making it the second highest-grossing entry in The Hunger Games series. Part 1 received moderately positive reviews from critics, who commended its acting and political subtext, but received criticism for its lack of action and for splitting the novel into two separate adaptations. It is the lowest-rated Hunger Games film of the franchise according to review aggregator Rotten Tomatoes. The film had garnered a nomination for Best Science Fiction Film at the 41st Saturn Awards. For her performance, Lawrence received a nomination for Best Actress in an Action Movie at the 20th Critics' Choice Awards and a Saturn Award nomination. The song ""Yellow Flicker Beat"" also received a nomination for Best Original Song at the 72nd Golden Globe Awards and Critics' Choice Awards."
"http://dbpedia.org/resource/The_Identical","The Identical","1.6E7","2800000.0","The Identical is a 2014 American musical drama film directed by Dustin Marcellino and written by Howard Klausner. The film was released theatrically in the United States on September 5, 2014."
"http://dbpedia.org/resource/The_Maze_Runner_(film)","The Maze Runner","3.4E7","3.483E8","The Maze Runner is a 2014 American dystopian science fiction action thriller film directed by Wes Ball, in his directorial debut, based on James Dashner's 2009 novel of the same name. The film is the first installment in The Maze Runner film series and was produced by Ellen Goldsmith-Vein, Wyck Godfrey, Marty Bowen, and Lee Stollman with a screenplay by Noah Oppenheim, Grant Pierce Myers and T.S. Nowlin. The film stars Dylan O'Brien, Kaya Scodelario, Thomas Brodie-Sangster, Will Poulter, and Patricia Clarkson. The story follows sixteen-year-old Thomas, portrayed by O'Brien, who awakens in a rusty elevator with no memory of who he is, only to learn he's been delivered to the middle of an intricate maze, along with a large number of other boys, who have been trying to find their way out of the ever-changing labyrinth — all while establishing a functioning society in what they call the Glade. Development of The Maze Runner began in January 2011 when Fox purchased the film rights to Dashner's novel with film studios Temple Hill Entertainment and TSG Entertainment. Principal photography began in Baton Rouge, Louisiana on May 13, 2013 and officially concluded on July 12, 2013. The Maze Runner was released on September 19, 2014 in the United States by 20th Century Fox. The film received mixed-to-positive reviews from critics, who considered it better than most young adult book-to-film adaptations, though the ending and the lack of plot clarity received some criticism. The film was also a commercial success, as it topped the box-office during its opening weekend with a $32.5 million debut, making it the seventh-highest grossing debut in September. The film earned over $348 million worldwide at the box-office, against its budget of $34 million. A sequel, Maze Runner: The Scorch Trials, was released on September 18, 2015 in the United States."
"http://dbpedia.org/resource/The_November_Man","The November Man","1.5E7","3.26E7","The November Man is a 2014 American action spy thriller film based on the novel There Are No Spies by Bill Granger, which is canonically the seventh installment in The November Man novel series, published in 1987. It stars Pierce Brosnan, Luke Bracey and Olga Kurylenko with the screenplay written by Michael Finch and Karl Gajdusek. The film is directed by Roger Donaldson, who previously worked with Brosnan in Dante's Peak. The film was released on August 27, 2014 in the United States."
"http://dbpedia.org/resource/The_Nut_Job","The Nut Job","4.28E7","1.209E8","The Nut Job is a 2014 3D computer-animated heist-comedy film directed by Peter Lepeniotis (who also wrote the film with Lorne Cameron). It stars the voices of Will Arnett, Brendan Fraser, Gabriel Iglesias, Jeff Dunham, Liam Neeson and Katherine Heigl with supporting roles done by Stephen Lang, Maya Rudolph, and Sarah Gadon. The film is based on Lepeniotis's 2005 short animated film Surly Squirrel. Produced by Gulfstream Pictures, Redrover International and ToonBox Entertainment, it was released in the United States on January 17, 2014, by Open Road Films. With a budget of $42.8 million, it is the most expensive animated film co-produced in South Korea. The film grossed $64.3 million in North America for a worldwide total of $120.9 million. A sequel, titled The Nut Job 2, is scheduled to be released on May 19, 2017."
"http://dbpedia.org/resource/Think_Like_a_Man_Too","Think Like a Man Too","2.4E7","7.02E7","Think Like a Man Too is a 2014 romantic comedy film directed by Tim Story and the sequel to Story's 2012 film Think Like a Man based on Steve Harvey's book Act Like a Lady, Think Like a Man. The script is written by David A. Newman and Keith Merryman. The film was released on June 20, 2014. The cast from the first film returned to reprise their roles."
"http://dbpedia.org/resource/This_Is_Where_I_Leave_You","This Is Where I Leave You","1.98E7","4.13E7","This Is Where I Leave You is a 2014 American comedy film directed by Shawn Levy. It is based on the book of the same name by Jonathan Tropper, who also wrote the film's screenplay. The film was released on September 19, 2014."
"http://dbpedia.org/resource/Top_Five","Top Five","1.2E7","2.61E7","Top Five is a 2014 American comedy film written and directed by Chris Rock. The film, which stars Rock, Rosario Dawson, and Gabrielle Union, was screened in the Special Presentations section of the 2014 Toronto International Film Festival. The movie follows New York City comedian and film star Andre Allen (Rock), who has to confront his past and comedic career while doing an interview with journalist Chelsea Brown (Dawson). The film was released on December 12, 2014, by Paramount Pictures."
"http://dbpedia.org/resource/Vampire_Academy_(film)","Vampire Academy","3.0E7","1.54E7","Vampire Academy (also known as Vampire Academy: Blood Sisters) is a 2014 American satirical fantasy horror film based on Richelle Mead's 2007 best-selling novel of the same name, directed by Mark Waters, and scripted by Daniel Waters. The film stars Zoey Deutch, Danila Kozlovsky, Lucy Fry, and Dominic Sherwood in lead roles. It was released in North America on February 7, 2014 and globally between March and July of the same year. It was distributed in the United States by The Weinstein Company. The film was a failure critically and financially, grossing only $15.4 million worldwide against a $30 million budget, making the film a box office flop."
"http://dbpedia.org/resource/When_the_Game_Stands_Tall","When the Game Stands Tall","1.5E7","3.01E7","When the Game Stands Tall is a 2014 sports drama film. The film, which stars Jim Caviezel as Coach Bob Ladouceur, Laura Dern as Bev Ladouceur, Michael Chiklis as assistant coach Terry Eidson and Alexander Ludwig as running back Chris Ryan, is about the record-setting 151-game 1992–2003 high school football winning streak by De La Salle High School of Concord, California. The film is an adaptation of the 2003 book of the same name by Neil Hayes, published by North Atlantic Books. De La Salle head coach Bob Ladouceur retired in January 2013 after winning his last Open Division state championship in December 2012. Filming began April 22, 2013 and lasted until June 15, 2013. The film was released on August 22, 2014."
"http://dbpedia.org/resource/Iceman_(2014_film)","Iceman","2.5E8","2.6027923E7","Iceman, formerly known as The Iceman Cometh, is a 2014 Hong Kong-Chinese 3D martial arts action-comedy film directed by Law Wing-cheung and starring Donnie Yen, who also serves as the film's action director. The film is a remake of the 1989 film The Iceman Cometh which was directed by Clarence Fok and starred Yuen Biao, who was earlier reported to join the film. Donnie Yen hand-picked Jam Hsiao for his unique voice and deep emotions to sing the Mandarin theme song. The Cantonese version is sung by Hong Kong singer and actor Julian Cheung. The film was released in Hong Kong and China on April 25, 2014. The sequel is slated for release in 2016."
"http://dbpedia.org/resource/Kung_Fu_Jungle","Kung Fu Jungle","2.0E8","2.3295638E7","Kung Fu Jungle, also known as Kung Fu Killer and Last of the Best, is a 2014 Hong Kong-Chinese action thriller film directed by Teddy Chan and starring Donnie Yen, Wang Baoqiang, Charlie Yeung and Michelle Bai. The film premiered at the 58th BFI London Film Festival on 12 October 2014 and was later released theatrically on 30 October 2014 in Hong Kong and 31 October 2014 in China. It is being released as Kung Fu Killer in the United Kingdom and United States. Being a critical success, it was nominated for numerous Hong Kong Film awards. On 19 April 2015, Kung Fu Jungle won the Hong Kong Film Award for Best Action Choreography, representing the 4th time Donnie Yen has won this coveted award."
"http://dbpedia.org/resource/Kung_Fu_Jungle","Kung Fu Jungle","2.58E7","2.3295638E7","Kung Fu Jungle, also known as Kung Fu Killer and Last of the Best, is a 2014 Hong Kong-Chinese action thriller film directed by Teddy Chan and starring Donnie Yen, Wang Baoqiang, Charlie Yeung and Michelle Bai. The film premiered at the 58th BFI London Film Festival on 12 October 2014 and was later released theatrically on 30 October 2014 in Hong Kong and 31 October 2014 in China. It is being released as Kung Fu Killer in the United Kingdom and United States. Being a critical success, it was nominated for numerous Hong Kong Film awards. On 19 April 2015, Kung Fu Jungle won the Hong Kong Film Award for Best Action Choreography, representing the 4th time Donnie Yen has won this coveted award."
"http://dbpedia.org/resource/Interstellar_(film)","Interstellar","1.65E8","6.751E8","Interstellar is a 2014 British-American epic science fiction film directed by Christopher Nolan. The film stars Matthew McConaughey, Anne Hathaway, Jessica Chastain, Matt Damon, and Michael Caine. In the film, a crew of astronauts travel through a wormhole in search of a new home for humanity. Brothers Christopher and Jonathan Nolan wrote the screenplay, which has its origins in a script Jonathan developed in 2007. Christopher Nolan produced the film with his wife Emma Thomas through their production company Syncopy and with Lynda Obst through Lynda Obst Productions. Caltech theoretical physicist Kip Thorne, whose work inspired the film, was an executive producer and acted as scientific consultant. Warner Bros., Paramount Pictures, and Legendary Pictures co-financed the film. Cinematographer Hoyte van Hoytema shot the film on 35 mm (in anamorphic format) and IMAX 70 mm. Principal photography commenced in late 2013 in Alberta, Iceland and Los Angeles. The film utilized extensive practical and miniature effects, while Double Negative created additional digital effects. Interstellar premiered on October 26, 2014 in Los Angeles. In the United States, it was released on film stock, expanding to venues using digital projectors. The film was successful at the box office with a worldwide gross of over $675 million, and received positive reviews from critics, who gave particular praise to the film's science fiction themes, Hans Zimmer's musical score, visual effects, and the performances of McConaughey, Hathaway, Chastain, Caine, Damon, Bill Irwin, and Mackenzie Foy. It received several awards and nominations. At the 87th Academy Awards the film won the Best Visual Effects award and was also nominated for Best Original Score, Best Sound Mixing, Best Sound Editing, and Best Production Design."
"http://dbpedia.org/resource/Mr._Peabody_&_Sherman","Mr. Peabody & Sherman","1.45E8","2.757E8","Mr. Peabody & Sherman is a 2014 American 3D computer-animated comic science fiction film featuring the characters Mr. Peabody and Sherman of the 1960s animated television series The Rocky and Bullwinkle Show. The film was produced by DreamWorks Animation and distributed by 20th Century Fox. The film was directed by Rob Minkoff, who is best known for co-directing Disney's The Lion King (1994). Alex Schwartz and Denise Nolan Cascino were the producers. Tiffany Ward, daughter of Jay Ward, one of the creators of the original series, was the executive producer. Mr. Peabody & Sherman features the voices of Ty Burrell, Max Charles and Ariel Winter. It is the first DreamWorks animated feature to feature characters from the Classic Media library since DreamWorks Animation's 2012 acquisition of Classic Media and the first to be based on a TV show. The film premiered on February 7, 2014 in the United Kingdom, and was released on March 7, 2014 in the United States. Despite grossing a worldwide total of $275 million on its $145 million budget, the film underperformed at the box office, forcing a writedown of $57 million. A TV series based on the film, titled The Mr. Peabody & Sherman Show, premiered on Netflix on October 9, 2015."
"http://dbpedia.org/resource/Rio_2","Rio 2","1.03E8","5.001E8","Rio 2 is a 2014 American 3D computer-animated musical adventure-comedy film produced by Blue Sky Studios and directed by Carlos Saldanha. It is the sequel to the 2011 computer-animated film Rio and the studio's first film to have a sequel outside of their existing Ice Age franchise. The title refers to the Brazilian city of Rio de Janeiro, where the first film was set and Rio 2 begins, though most of its plot occurs in the Amazon rainforest. Featuring the returning voices of Jesse Eisenberg, Anne Hathaway, will.i.am, Jamie Foxx, George Lopez, Tracy Morgan, Jemaine Clement, Leslie Mann, Rodrigo Santoro, and Jake T. Austin, the film was released internationally on March 20, 2014, and on April 11, 2014, in American theaters."
"http://dbpedia.org/resource/Stand_by_Me_Doraemon","Stand by Me Doraemon","3.5E7","1.834E8","Stand by Me Doraemon (STAND BY ME ドラえもん) is a 2014 Japanese 3D computer animated film based on the Doraemon manga series and directed by Ryūichi Yagi and Takashi Yamazaki. It was released on 8 August 2014. Bang Zoom! Entertainment premiered an English-dubbed version of the film at the Tokyo International Film Festival on 24 October 2014. The plot combines the short stories ""All the Way From the Country of the Future"", ""Imprinting Egg"", ""Goodbye, Shizuka-chan"", ""Romance in Snowy Mountain"", ""Nobita's the night Before a Wedding"" and ""Goodbye, Doraemon..."" into a new complete story - from the first time Doraemon came to Nobita's house to Doraemon bidding farewell to Nobita. The film was a big commercial success in Japan. It ranked #1 on the box office charts for five consecutive weeks and was the second highest-grossing Japanese film for 2014 in Japan, with a box office total of 8.38 billion Yen, behind Disney's Frozen. In February 2015, it won the Japan Academy Prize for Animation of the Year at the 38th Japan Academy Prize."
"http://dbpedia.org/resource/The_Equalizer_(film)","The Equalizer","5.5E7","1.923E8","The Equalizer is a 2014 American neo-noir vigilante action thriller film directed by Antoine Fuqua and written by Richard Wenk, nominally based on the television series of the same name. It stars Denzel Washington, Marton Csokas, Chloë Grace Moretz, David Harbour, Bill Pullman and Melissa Leo. Principal photography began in June 2013 on location and took place in different cities of Massachusetts. This was the first film to have Village Roadshow Pictures co-finance the deal with Sony Pictures Entertainment since Saving Silverman in 2001. The film had its world premiere at 2014 Toronto International Film Festival on September 7, 2014, and was released worldwide on September 26. The film received mixed to positive reviews from critics which highly praised the visual style, acting, its soundtrack as well as the action sequences but criticized the violence, its script and plot but became a commercial success with a worldwide box office gross of over $192 million. A sequel has been confirmed, with Washington reprising his role."
"http://dbpedia.org/resource/Transformers:_Age_of_Extinction","Transformers: Age of Extinction","2.1E8","1.104E9","Transformers: Age of Extinction (or simply Transformers 4) is a 2014 American 3D science fiction action film based on the Transformers franchise. It is the fourth installment of the live-action Transformers film series and a stand-alone sequel to 2011's Transformers: Dark of the Moon, taking place five years after the battle of Chicago. Like its predecessors, it was directed by Michael Bay and written by Ehren Kruger, with Steven Spielberg and Bay as executive producers. It stars Mark Wahlberg, with Peter Cullen reprising his role as the voice of Optimus Prime, as the lead roles. It is the first film in the series to not feature the original human characters from the first three films, but features a new cast of human characters and many new Transformers, including the Dinobots. Returning Transformers include Optimus Prime, Bumblebee, Ratchet, Leadfoot and Brains. The film was released on June 27, 2014, in IMAX and 3D. The film received overwhelmingly negative reviews from critics, with criticism aimed at the poor acting, underdeveloped story, darker tone, excessive running time, lack of character development and multitude of plot holes. It received an average rating of 18% from all critics, and 6% from top critics on Rotten Tomatoes, it is the worst reviewed film in the series. It also received seven nominations at the 35th Golden Raspberry Awards, including Worst Picture and Worst Prequel, Remake, Rip-off or Sequel, with Bay and Kelsey Grammer winning the awards for Worst Director and Worst Supporting Actor respectively. However, many praised the visual effects, the action sequences, Steve Jablonsky's musical score, and the performances of Wahlberg, Grammer and Tucci. Despite the poor reviews, the film was a massive box office success. The film grossed over $1.104 billion worldwide, making it the highest-grossing film of 2014, the second highest-grossing film in the Transformers series, the 19th film to gross over $1 billion, and the 16th highest-grossing film of all time. It is also the only film to gross over $1 billion in 2014. A fifth film, Transformers: The Last Knight, is set to be released on June 23, 2017, with Cullen and Wahlberg returning and Bay directing again. A sixth film, serving as a Bumblebee spin-off, is scheduled for a 2018 release and a seventh film, Transformers 6, is scheduled for a 2019 release and will serve as the sixth main entry in the series."
"http://dbpedia.org/resource/The_Monuments_Men","The Monuments Men","7.0E7","1.55E8","The Monuments Men is a 2014 American-German war comedy film directed by George Clooney, and written and produced by Clooney and Grant Heslov. The film stars an ensemble cast including Clooney, Matt Damon, Bill Murray, John Goodman, Jean Dujardin, Bob Balaban, Hugh Bonneville, and Cate Blanchett. It is loosely based on the non-fiction book The Monuments Men: Allied Heroes, Nazi Thieves and the Greatest Treasure Hunt in History by Robert M. Edsel and Bret Witter. The film follows an Allied group from the Monuments, Fine Arts, and Archives program that is given the task of finding and saving pieces of art and other culturally important items before Nazis destroy or steal them, during World War II. The Monuments Men was co-produced by Columbia Pictures (in association with 20th Century Fox) and Babelsberg Studio, and released on February 7, 2014. It received mixed critical reviews and grossed $155 million worldwide against a $70 million budget."
"http://dbpedia.org/resource/A_Most_Violent_Year","A Most Violent Year","2.0E7","1.2E7","A Most Violent Year is a 2014 American period crime drama film written and directed by J. C. Chandor. The film stars Oscar Isaac and Jessica Chastain with Alessandro Nivola, David Oyelowo, Albert Brooks, and Catalina Sandino Moreno. The protagonist is Abel Morales (Isaac), the owner of a small heating oil company who is stressed by the competitiveness in the oil trade and having to secure costly loans to expand his business. When his truck drivers start getting hijacked, there is increased pressure for him and his drivers to arm themselves. Its world premiere was the opening film of the AFI Fest on November 6, 2014, and was released theatrically on December 31, 2014. The film garnered positive reviews, and won the National Board of Review Award for Best Film."
"http://dbpedia.org/resource/Jacky_in_Women's_Kingdom","Jacky in the Kingdom of Women","1.1E7","1700000.0","Jacky in the Kingdom of Women (French: Jacky au royaume des filles; also known as Jacky in the Kingdom of Women) is a 2014 French comedy film directed by Riad Sattouf and starring Vincent Lacoste, Charlotte Gainsbourg and Didier Bourdon."
"http://dbpedia.org/resource/La_Famille_Bélier","La Famille Bélier","1.1E7","6.0E7","La Famille Bélier (English: The Bélier Family) is a 2014 French comedy-drama film directed by Éric Lartigau. The film received six nominations at the 40th César Awards, winning Most Promising Actress for Louane Emera."
"http://dbpedia.org/resource/The_Water_Diviner","The Water Diviner","2.25E7","3.08E7","The Water Diviner is a 2014 American-Australian historical fictional war drama film directed by and starring Russell Crowe in his directorial debut. The screenplay was written by Andrew Anastasios and Andrew Knight. The film is loosely based on the book of the same name, written by Andrew Anastasios and Dr Meaghan Wilson-Anastasios. The film co-stars Olga Kurylenko, Jai Courtney, Cem Yılmaz, Yılmaz Erdoğan, and Jacqueline McKenzie. The Water Diviner had its world premiere at the State Theatre in Sydney, Australia on 2 December 2014. It opened in Australian and New Zealand cinemas on 26 December 2014. The film had a limited release in the United States on 24 April 2015."
