"dburl","title","budget","gross","abstract"
"http://dbpedia.org/resource/Oz_the_Great_and_Powerful","Oz the Great and Powerful","2.0E8","4.933E8","Oz the Great and Powerful is a 2013 American fantasy adventure film directed by Sam Raimi and written by David Lindsay-Abaire and Mitchell Kapner from a story by Kapner. Based on L. Frank Baum's early 20th century Oz novels and set 20 years before the events of the original 1900 novel, the film is a spiritual prequel to the 1939 Metro-Goldwyn-Mayer film The Wizard of Oz. Starring James Franco in the title role, Mila Kunis, Rachel Weisz, Michelle Williams, Zach Braff, Bill Cobbs, Joey King, William Bock, and Tony Cox, the film tells the story of Oscar Diggs, a deceptive magician who arrives in the Land of Oz and encounters three witches: Theodora, Evanora, and Glinda. Oscar is then enlisted to restore order in Oz while struggling to resolve conflicts with the witches and himself. Kapner began developing an origin story for the Wizard of Oz after a lifelong interest in wanting to create one for the character. Walt Disney Pictures commissioned the film's production in 2009 with Joe Roth as producer and Grant Curtis, Joshua Donen, Philip Steuer and Palak Patel serving as executive producers. Raimi was hired to direct the following year. After Robert Downey Jr. and Johnny Depp declined the titular role, Franco was cast in February 2011 with principal photography commencing five months later. Danny Elfman composed the film's score. Oz the Great and Powerful premiered at the El Capitan Theatre on February 14, 2013, followed by a general theatrical release on March 8, 2013, in Disney Digital 3D, RealD 3D and IMAX 3D formats. Despite receiving mixed reviews from critics, the film grossed over $493 million worldwide against a $200 million budget, making it the 13th-highest-grossing film of 2013. The film won the Phoenix Film Critics Society Award for Best Live Action Family Film and Kunis won the MTV Movie Award for Best Villain for her performance as the Wicked Witch of the West."
"http://dbpedia.org/resource/Pain_&_Gain","Pain & Gain","2.2E7","8.62E7","Pain & Gain is a 2013 American action comedy film directed by Michael Bay and starring Mark Wahlberg, Dwayne Johnson, and Anthony Mackie. It is based on the activities of the Sun Gym gang, a group of ex-convicts and bodybuilders convicted of kidnapping, extortion, torture, and murder in Miami in the mid-1990s. Christopher Markus and Stephen McFeely's screenplay is adapted from a 1999 series of Miami New Times articles by Pete Collins, which were compiled in the book Pain & Gain: This Is a True Story, released concurrently with the film. The film's title is a play on a common adage frequently used in fitness: ""No pain, no gain"". Released on April 11, 2013, Pain & Gain received generally mixed reviews, praised for its script but criticized for the violence, directing, and historical inaccuracies. Against a $22 million budget, the film grossed $86 million worldwide. Sun Gym gang victim Marc Schiller (depicted in the film as 'Victor Kershaw') sued the production company over his portrayal."
"http://dbpedia.org/resource/Grown_Ups_2","Grown Ups 2","8.0E7","2.47E8","Grown Ups 2 is a 2013 American comedy film directed by Dennis Dugan and co-produced by Adam Sandler, who also starred in the film. It is a sequel to the 2010 film Grown Ups and co-stars Kevin James, Chris Rock, David Spade, Salma Hayek, Maria Bello, Maya Rudolph, and Nick Swardson. It follows Lenny, who moves his family to his old hometown, but while spending time with his old friends, he and his companions must soon face bizarre situations and new enemies. The film is produced by Adam Sandler's production company Happy Madison Productions and distributed by Sony Pictures Releasing (Columbia Pictures). The film was released on July 12, 2013, to overwhelmingly negative reviews from critics. The film grossed roughly $247 million on an $80 million budget. It was nominated for nine Razzies at the 2014 Golden Raspberry Awards."
"http://dbpedia.org/resource/Grudge_Match","Grudge Match","4.0E7","4.49E7","Grudge Match is a 2013 American sports comedy film directed by Peter Segal. The film stars Sylvester Stallone and Robert De Niro as aging boxers stepping into the ring for one last bout. Stallone and De Niro have both previously been in successful boxing films (Rocky and Raging Bull, respectively) and worked together in Cop Land. It was previously scheduled for a January 10, 2014 release, but was moved up to December 25, 2013."
"http://dbpedia.org/resource/Hansel_&_Gretel:_Witch_Hunters","Hansel & Gretel: Witch Hunters","5.0E7","2.263E8","Hansel & Gretel: Witch Hunters is a 2013 dark fantasy action horror film written and directed by Tommy Wirkola. It is a continuation to the German folklore fairy tale ""Hansel and Gretel"", in which the titular siblings are now grown up and working as a duo of witch exterminators for hire. The film stars Jeremy Renner and Gemma Arterton in the title roles with Famke Janssen and Peter Stormare as the supporting cast. In 2010, after being approached by Gary Sanchez Productions, Wirkola pitched the film to Paramount Pictures. Renner was cast as Hansel in September 2010 whilst the role of Gretel was planned for Noomi Rapace before Arterton's casting in January 2011. Principal photography began in March 2011, taking place at Babelsberg Studio in Germany. Filming concluded in June that year. Originally scheduled for release in March 2012, the film was delayed to allow additional time to shoot a post-credits scene with Renner. Hansel and Gretel: Witch Hunters was theatrically released in the United States on January 25, 2013, in 2D, 3D, and IMAX 3D, as well in D-Box motion theaters and select 4DX theaters. Despite receiving generally negative reviews from critics, particularly for what they saw as its weak script and gratuitous violence, the film was a box-office hit, grossing $226 million worldwide against a production budget of $50 million."
"http://dbpedia.org/resource/Jack_and_the_Cuckoo-Clock_Heart","Jack and the Cuckoo-Clock Heart","2.3E7","3500000.0","Jack and the Cuckoo-Clock Heart is a 2013 French 3D computer-animated musical fantasy film based on the concept album by the French rock band Dionysos, and on the novel La Mécanique du cœur written by the band's lead singer Mathias Malzieu. The music of the film was entirely composed by Dionysos. The original French language version, Jack et la mécanique du cœur, which translates literally as Jack and the Mechanic of the Heart, was released in October 2013, with English, German, Finnish, and Spanish-language versions following in 2014."
"http://dbpedia.org/resource/Jappeloup","Jappeloup","2.67E7","1.48E7","Jappeloup is a 2013 Canadian-French film directed by Christian Duguay. In January 2014, Lou de Laâge was nominated for the Most Promising Actress award at the 39th César Awards."
"http://dbpedia.org/resource/Java_Heat","Java Heat","1.5E7","189739.0","Java Heat is a 2013 American-Indonesian action film. Directed by Conor Allyn, the film stars Kellan Lutz, Mickey Rourke, Ario Bayu and Atiqah Hasiholan."
"http://dbpedia.org/resource/Tarzan_(2013_film)","Tarzan","2.5E7","4.41E7","Tarzan (also known as Tarzan 3D) is a 2013 German computer-animated action-adventure film written, directed and produced by German producer Reinhard Klooss which was released on October 17, 2013 in Russia. The film was released across early 2014 in other countries. The film stars the voices of Kellan Lutz, Spencer Locke, Anton Zetterholm, Mark Deklin, Joe Cappelletti, and Jaime Ray Newman. The screenplay was written by Reinhard Klooss, Jessica Postigo and Yoni Brenner. The film is based on the classic book Tarzan of the Apes (1912) by Edgar Rice Burroughs, and is one of many adaptations. The film grossed $44 million worldwide despite receiving predominantly negative reviews from critics. Tarzan was released on DVD and Blu-ray on August 5, 2014 by Highlight Film."
"http://dbpedia.org/resource/Temptation:_Confessions_of_a_Marriage_Counselor","Temptation: Confessions of a Marriage Counselor","3.7E7","5.31E7","Temptation: Confessions of a Marriage Counselor is a 2013 American romantic drama film produced, written, and directed by Tyler Perry. The film is adapted from Perry's play The Marriage Counselor, with several changes. It was released on March 29, 2013."
"http://dbpedia.org/resource/Texas_Chainsaw_3D","Texas Chainsaw 3D","2.0E7","4.73E7","Texas Chainsaw 3D (released on home media and stylized on-screen simply as Texas Chainsaw) is a 2013 American slasher film directed by John Luessenhop, with a screenplay by Adam Marcus, Debra Sullivan and Kirsten Elms. It is the seventh installment in The Texas Chainsaw Massacre franchise and was presented in 3D. The film serves as a direct sequel to the 1974 film The Texas Chain Saw Massacre and was originally intended as the final chapter of the franchise (ignoring the events of the subsequent installments). The film stars Alexandra Daddario, Dan Yeager, Tremaine 'Trey Songz' Neverson, Tania Raymonde, Thom Barry, Paul Rae, Bill Moseley, and Gunnar Hansen in a ""special appearance"". The story centers on a woman who, upon discovering she's adopted, goes on a road trip with her friends to collect her inheritance, and ends up encountering the serial killer, Leatherface. Texas Chainsaw 3D was released on January 4, 2013, and grossed $47.2 million on a budget of $20 million, and received negative reviews from critics. It was also the last film both Marilyn Burns and Hansen starred in before they both died in 2014 and 2015, respectively. A prequel that takes place before the original film, titled Leatherface, was released in 2017 and another sequel, Texas Chainsaw Massacre, was released on Netflix in 2022."
"http://dbpedia.org/resource/The_Best_Man_Holiday","The Best Man Holiday","1.7E7","7.16E7","The Best Man Holiday is a 2013 American comedy-drama film written, co-produced and directed by Malcolm D. Lee. A sequel to Lee's The Best Man (1999), it stars Morris Chestnut, Taye Diggs, Regina Hall, Terrence Howard, Sanaa Lathan, Nia Long, Harold Perrineau, Monica Calhoun and Melissa De Sousa, all reprising their roles from the previous film. Along with Lee, the film was produced by Sean Daniel. Highly anticipated, the project was announced in October 2011 and principal photography began in April 2013 in Toronto, Ontario. The Best Man Holiday was released on November 15, 2013 by Universal Pictures. It received positive reviews from critics, who praised the performances of the cast, Lee's direction and the dramatic elements, with some criticism aimed at the screenplay. It was a commercial success, grossing $71 million worldwide on a production budget of $17 million. The film received multiple accolades and nominations, including being nominated four times at the 45th NAACP Image Awards for Outstanding Motion Picture, Outstanding Supporting Actor in a Motion Picture (Chestnut and Howard) and Outstanding Directing in a Motion Picture (Lee)."
"http://dbpedia.org/resource/The_Best_Offer","The Best Offer","1.8E7","2.04897E7","The Best Offer (Italian: La migliore offerta – entitled Deception in the UK) is a 2013 English-language Italian psychological thriller film written and directed by Giuseppe Tornatore. The film stars Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, and Donald Sutherland. The music score was composed by Ennio Morricone."
"http://dbpedia.org/resource/The_Big_Bad_Wolf_(2013_film)","The Big Bad Wolf","1.12E7","3100000.0","The Big Bad Wolf (French: Le Grand méchant loup) is a 2013 French comedy film directed by Nicolas Charlet and Bruno Lavaine. A remake of the 2007 Canadian film The 3 L'il Pigs (Les 3 p'tits cochons), the film centres on three brothers living in Versailles who react to the terminal illness of their mother by having extramarital affairs."
"http://dbpedia.org/resource/The_Big_Wedding","The Big Wedding","3.5E7","4.65E7","The Big Wedding is a 2013 American comedy film written and directed by Justin Zackham. It is an American remake of the original 2006 Swiss/French film (My Brother is Getting Married), written by Jean-Stéphane Bron and Karine Sudan. The film stars a large ensemble cast including Robert De Niro, Katherine Heigl, Diane Keaton, Amanda Seyfried, Topher Grace, Ben Barnes, Susan Sarandon and Robin Williams. It was released on 26 April 2013 by Lionsgate in the United States and Canada."
"http://dbpedia.org/resource/The_Book_Thief_(film)","The Book Thief","1.9E7","7.66E7","The Book Thief is a 2013 war drama film directed by Brian Percival and starring Geoffrey Rush, Emily Watson, and Sophie Nélisse. The film is based on the 2005 novel of the same name by Markus Zusak and adapted by Michael Petroni. The film is about a young girl living with her adoptive German family during the Nazi era. Taught to read by her kind-hearted foster father, the girl begins ""borrowing"" books and sharing them with the Jewish refugee being sheltered by her foster parents in their home. The film features a musical score by Oscar-winning composer John Williams. The Book Thief premiered at the Mill Valley Film Festival on October 3, 2013, and was released for general distribution in the United States on November 8, 2013. The film received mixed reviews upon its theatrical release with some reviewers praising its ""fresher perspective on the war"" and its focus on the ""consistent thread of humanity"" in the story, with other critics faulting the film's ""wishful narrative"". With a budget of $19 million, the film was successful at the box office, earning over $76 million. The Book Thief received Oscar, Golden Globe and BAFTA nominations for its score. For her performance in the film, Sophie Nélisse won the Hollywood Film Festival Spotlight Award, the Satellite Newcomer Award, and the Phoenix Film Critics Society Award for Best Performance by a Youth in a Lead or Supporting Role – Female. The film was released on Blu-ray and DVD on March 11, 2014."
"http://dbpedia.org/resource/The_Butler","The Butler","3.0E7","1.766E8","The Butler (full title Lee Daniels' The Butler) is a 2013 American historical drama film directed and co-produced by Lee Daniels and with a screenplay by Danny Strong. It is inspired by Wil Haygood's Washington Post article ""A Butler Well Served by This Election"". Loosely based on the real life of Eugene Allen, who worked in the White House for decades, the film stars Forest Whitaker as Cecil Gaines, an African-American who is a witness of notable political and social events of the 20th century during his 34-year tenure serving as a White House butler. In addition to Whitaker, the film's all-star cast also features Oprah Winfrey, Mariah Carey, John Cusack, Nelsan Ellis, Jane Fonda, Cuba Gooding Jr., Terrence Howard, Minka Kelly, Elijah Kelley, Lenny Kravitz, James Marsden, David Oyelowo, Alex Pettyfer, Vanessa Redgrave, Alan Rickman, Liev Schreiber, Robin Williams, and Clarence Williams III. It was the last film produced by Laura Ziskin, who died on June 12, 2011, and it was also the final film appearance of Clarence Williams III, who retired from acting in 2018 and died on June 4, 2021. The film was theatrically released by the Weinstein Company on August 16, 2013, to mostly positive reviews from critics, with many praising the cast but criticizing the historical accuracy, particularly the portrayal of President Reagan. The film grossed over $176 million worldwide against a budget of $30 million."
"http://dbpedia.org/resource/The_Call_(2013_film)","The Call","1.3E7","6.86E7","The Call is a 2013 American psychological crime thriller film directed by Brad Anderson and written by Richard D'Ovidio. The film stars Abigail Breslin as Casey Welson, a teenage girl kidnapped by a serial killer and Halle Berry as Jordan Turner, a 9-1-1 operator, still suffering emotionally from a prior botched 9-1-1 call, who receives Casey's call. Morris Chestnut, Michael Eklund, Michael Imperioli, and David Otunga also star. The story was originally envisioned as a television series, but D'Ovidio later rewrote it as a film. Filming began in July 2012 and spanned a period of 25 days, with all scenes being shot in California, mainly Burbank and Santa Clarita. A screening of The Call was held at the Women's International Film Festival hosted at the Regal South Beach theater on February 26, 2013. TriStar Pictures released it to theatres on March 15, 2013. Considered to be high-concept by many reviewers, the film proved a commercial success, grossing over $68 million against budget of $13 million. Halle Berry was nominated for Choice Movie Actress in a Drama at the Teen Choice Awards and Best Actress at the BET Awards while Michael Eklund won Best Supporting Performance by a Male in a Motion Picture at the Leo Awards. Critics gave the film mixed reviews, but praised Berry and Breslin's performances and the film's suspense. It is currently the most successful WWE produced film."
"http://dbpedia.org/resource/The_Conjuring","The Conjuring","2.0E7","3.195E8","The Conjuring is a 2013 American supernatural horror film directed by James Wan and written by Chad Hayes and Carey W. Hayes. It is the inaugural film in The Conjuring Universe franchise. Patrick Wilson and Vera Farmiga star as Ed and Lorraine Warren, paranormal investigators and authors associated with prominent cases of haunting. Their purportedly real-life reports inspired The Amityville Horror story and film franchise. The Warrens come to the assistance of the Perron family, who experienced increasingly disturbing events in their newly occupied farmhouse in Rhode Island in 1971. Development of the film began in January 2012, and reports confirmed Wan as the director of a film entitled The Warren Files, later retitled The Conjuring, centering on the alleged real-life exploits of Ed and Lorraine Warren, a married couple who investigated paranormal events. In his second collaboration with Wan, Patrick Wilson starred alongside Vera Farmiga in the main roles of Ed and Lorraine. Production commenced in Wilmington, North Carolina, in February 2012, and scenes were shot in chronological order. The Conjuring was released in the United States and Canada on July 19, 2013, by Warner Bros. Pictures and New Line Cinema. It received positive reviews from critics, who praised the performances, direction, screenplay, atmosphere, and musical score. It grossed over $319 million worldwide against its $20 million budget. A sequel, The Conjuring 2, was released in 2016."
"http://dbpedia.org/resource/The_Counselor","The Counselor","2.5E7","7.1E7","The Counselor (known as The Counsellor in countries that use British English) is a 2013 crime thriller film directed by Ridley Scott and written by Cormac McCarthy. It stars Michael Fassbender as the eponymous Counselor as well as Penélope Cruz, Cameron Diaz, Javier Bardem and Brad Pitt. The film deals with themes such as greed, mortality, love, and trust in the context of the Mexican drug trade. The extremely violent and bloodthirsty activities of drug cartels are depicted as the Counselor, a high-level lawyer, gets involved in a drug deal around the troubled Ciudad Juarez, Mexico/Texas border area. The Counselor was chosen as the closing film at the 2013 Morelia Film Festival and also played the Cork Film Festival. The film was theatrically released on October 25, 2013 and is dedicated to Scott's brother, Tony Scott, who died in 2012. It received mixed reviews and grossed $71 million worldwide against a budget of $25 million."
"http://dbpedia.org/resource/The_F_Word_(2013_film)","The F Word","1.1E7","8500000.0","The F Word (released in some countries as What If?) is a 2013 romantic comedy film directed by Michael Dowse and written by Elan Mastai, based on TJ Dawe's and Michael Rinaldi's play Toothpaste and Cigars. Starring Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver, Mackenzie Davis and Rafe Spall, it follows a young man and woman who meet and—because she has a boyfriend—decide to be ""friends"". It premiered at the 2013 Toronto International Film Festival on 7 September 2013, and was released in Canada on 22 August 2014. It was nominated for Best Picture at the 2nd Canadian Screen Awards, and won for Best Adapted Screenplay."
"http://dbpedia.org/resource/The_Family_(2013_film)","The Family","3.0E7","7.84E7","The Family (released as Malavita and Cosa Nostra in some countries) is a 2013 American black comedy crime film co-written and directed by Luc Besson, starring Robert De Niro, Michelle Pfeiffer, Tommy Lee Jones, Dianna Agron, and John D'Leo. It follows a Mafia family in the witness protection program who want to change their lives. It is based on the French novel Malavita (Badfellas in the 2010 English translation) by Tonino Benacquista."
"http://dbpedia.org/resource/The_Fifth_Estate_(film)","The Fifth Estate","2.8E7","8600000.0","The Fifth Estate is a 2013 biographical thriller film directed by Bill Condon about the news-leaking website WikiLeaks. The film stars Benedict Cumberbatch as its editor-in-chief and founder Julian Assange and Daniel Brühl as its former spokesperson Daniel Domscheit-Berg. Anthony Mackie, David Thewlis, Alicia Vikander, Stanley Tucci, and Laura Linney are featured in supporting roles. The film's screenplay was written by Josh Singer based in-part on Domscheit-Berg's book Inside WikiLeaks: My Time with Julian Assange at the World's Most Dangerous Website (2011), as well as WikiLeaks: Inside Julian Assange's War on Secrecy (2011) by British journalists David Leigh and Luke Harding. The film's name is a reference to people who operate in the manner of journalists outside the normal constraints imposed on the mainstream media. Co-produced by DreamWorks Pictures and Participant Media, The Fifth Estate premiered at the 2013 Toronto International Film Festival and was released in theaters by Touchstone Pictures in the United States on October 18, 2013, with international distribution divided among Walt Disney Studios Motion Pictures, Reliance Entertainment, and independent arrangements by Mister Smith Entertainment. The film performed poorly at the box office and garnered mixed critical reaction, receiving criticism for its screenplay and direction, although the acting was praised, particularly Cumberbatch's performance."
"http://dbpedia.org/resource/The_French_Minister","The French Minister","1.06E7","5600000.0","The French Minister (French: Quai d'Orsay) is a 2013 French comedy film directed by Bertrand Tavernier. Based on Quai d'Orsay, a comic strip by Christophe Blain and Abel Lanzac, the film takes an initially comedic look at the French Foreign Ministry under Dominique de Villepin but moves into more serious territory as France, in co-operation with Germany, opposes the 2003 Invasion of Iraq. It was screened in the Special Presentation section at the 2013 Toronto International Film Festival. In January 2014, the film received three nominations at the 39th César Awards, with Niels Arestrup winning the award for Best Supporting Actor."
"http://dbpedia.org/resource/The_Frozen_Ground","The Frozen Ground","1.92E7","5600000.0","The Frozen Ground is a 2013 American thriller film directed and written by , in his directorial debut, starring Nicolas Cage, John Cusack, Vanessa Hudgens, Katherine LaNasa, Radha Mitchell, and 50 Cent. Based on the crimes of the real-life Alaskan serial killer Robert Hansen, the film depicts an Alaskan State Trooper seeking to apprehend Hansen by partnering with a young woman who escaped from Hansen's clutches. The film was released in select theaters and directly to video on demand on August 23, 2013, and received mixed reviews from critics, although Cage's performance was cited as a highlight."
"http://dbpedia.org/resource/The_Grand_Seduction","The Grand Seduction","1.27E7","4300000.0","The Grand Seduction is a 2013 Canadian comedy film directed by Don McKellar and written by Ken Scott and Michael Dowse. The film stars Taylor Kitsch, Brendan Gleeson, Liane Balaban and Gordon Pinsent. It is based on a 2003 French-Canadian film, La Grande Séduction. The film was nominated in four categories for the Canadian Screen Awards, with Pinsent winning the award for Actor in a Supporting Role at the March 2014 ceremony."
"http://dbpedia.org/resource/The_Grandmaster_(film)","The Grandmaster","2.4E8","6.41E7","The Grandmaster (Chinese: 一代宗师) is a 2013 martial arts drama film based on the life story of the Wing Chun grandmaster Ip Man. The film was directed and written by Wong Kar-wai and stars Tony Leung as Ip Man. It was released on 8 January 2013 in China. It was the opening film at the 63rd Berlin International Film Festival in February 2013. The film was selected as part of the 2013 Hong Kong International Film Festival. The Weinstein Company acquired the international distribution rights for the film. The film was selected as the Hong Kong entry for the Best Foreign Language Film at the 86th Academy Awards, making the January shortlist, but ultimately did not receive the nomination. Despite this, the film was nominated for Best Cinematography and Best Costume Design. It is the only one of Wong Kar-Wai’s films to be recognized by the Academy Awards."
"http://dbpedia.org/resource/The_Hangover_Part_III","The Hangover Part III","1.03E8","3.62E8","The Hangover Part III is a 2013 American action comedy film and the sequel to The Hangover Part II (2011), both produced by Legendary Pictures and distributed by Warner Bros. Pictures. It is the third and final installment in The Hangover trilogy. The film stars Bradley Cooper, Ed Helms, Zach Galifianakis, Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy, Justin Bartha, and John Goodman with Todd Phillips directing a screenplay written by himself and Craig Mazin. The film follows the ""Wolfpack"" (Phil, Stu, Doug, and Alan) as they try to get Alan the help he needs after facing a personal crisis, after the bachelor party in Bangkok. However, things go awry when an incident from the original film comes back to haunt them. The Hangover Part III was announced days before the release of The Hangover Part II and Mazin, who co-wrote Part II, was brought on board. In January 2012, the principal actors re-signed to star. In March 2012, Warner Bros. announced a U.S. Memorial Weekend release. The supporting roles were cast between June and September 2012. Principal photography began in September 2012 in Los Angeles, California before moving to Nogales, Arizona and Las Vegas, Nevada. The film has its world premiere on May 13, 2013, in Los Angeles, California, and was released by Warner Bros. in the United States on May 23, 2013. It received negative reviews from critics and grossed $362 million worldwide."
"http://dbpedia.org/resource/The_Heat_(film)","The Heat","4.3E7","2.299E8","The Heat is a 2013 American buddy cop action comedy film directed by Paul Feig and written by Katie Dippold. It stars Sandra Bullock and Melissa McCarthy with Demián Bichir, Marlon Wayans, Michael Rapaport and Jane Curtin in supporting roles. The film centers on FBI Special Agent Sarah Ashburn and Boston Detective Shannon Mullins, who must take down a mobster in Boston. The film was released in the United States on June 28, 2013. It received mixed to positive reviews from critics, who praised the chemistry and performances of Bullock and McCarthy, but called the film’s plot predictable. It was a success at the box office, grossing $229 million worldwide against a $43 million budget."
"http://dbpedia.org/resource/The_Host_(2013_film)","The Host","4.0E7","6.33E7","The Host is a 2013 American romantic science fiction thriller film written for the screen and directed by Andrew Niccol based on the 2008 novel of the same name by Stephenie Meyer. The film stars Saoirse Ronan, Jake Abel, Max Irons, Frances Fisher, Chandler Canterbury, Diane Kruger, and William Hurt. It tells the story of a young woman, Melanie, who is captured after the human race has been taken over by parasitic aliens called ""Souls"". After Melanie is infused with a ""Soul"" called ""Wanderer"", Melanie and the alien ""Soul"" vie for control of her body. The Host was released theatrically in the United States on March 29, 2013, by Open Road Films. The film received mostly negative reviews from critics and grossed $63.3 million worldwide against a budget of $40 million."
"http://dbpedia.org/resource/The_House_of_Magic","The House of Magic","3.4E7","6.42E7","The House of Magic (Thunder and The House of Magic in the United States. French: Le Manoir magique) is a 2013 3D Belgian-French English-language computer-animated fantasy-comedy film produced by Nadia Khamlichi, Adrian Politowski, Ben Stassen, Caroline Van Iseghem and Gilles Waterkeyn and directed by Stassen and Jeremy Degruson. The film focuses on an abandoned young cat who seeks shelter in the home of an old, retired magician with his robots and gizmos. A spin-off TV series called Presto! School of Magic (formerly School of Magic) was announced in 2017. The series will be produced by TeamTO and Federation Kids and Family."
"http://dbpedia.org/resource/The_Immigrant_(2013_film)","The Immigrant","1.6E7","5900000.0","The Immigrant is a 2013 American drama film directed by James Gray, starring Marion Cotillard, Joaquin Phoenix, and Jeremy Renner. It was nominated for the Palme d'Or at the 2013 Cannes Film Festival."
"http://dbpedia.org/resource/The_Incredible_Burt_Wonderstone","The Incredible Burt Wonderstone","3.4E7","2.74E7","The Incredible Burt Wonderstone is a 2013 American comedy film directed by Don Scardino and written by John Francis Daley and Jonathan Goldstein, based on a story by Chad Kultgen and Tyler Mitchell, along with Daley and Goldstein. The film follows Las Vegas magician Burt Wonderstone (Steve Carell) as he attempts to reunite with his former partner Anton Marvelton (Steve Buscemi) to take on dangerous street magician Steve Gray (Jim Carrey). It also features Alan Arkin, Olivia Wilde, and James Gandolfini in his final film appearance during his lifetime. The film began development in 2006, when New Line Cinema bought Kultgen's script, ""Burt Dickenson: The Most Powerful Magician on Planet Earth"". The development process gained momentum when Charles McDougall was hired as director in 2011, but he eventually left the project and was replaced with Scardino. Daley and Goldstein rewrote Kultgen's script which then saw further rewrites from Jason Reitman in June 2011. Filming was scheduled to begin in October 2011 in Los Angeles, California, but was pushed back to January 2012. On a $30 million budget, filming began on January 10, 2012 in Nevada with filming later moving to Los Angeles. The Incredible Burt Wonderstone was released on March 15, 2013, and earned over $27 million. Reviews generally praised Carrey's and Arkin's performances, but criticized the plot's inconsistent tone and predictability. Variety magazine listed The Incredible Burt Wonderstone as one of ""Hollywood's biggest box office bombs of 2013"" when it had made $27.4 million against a $30 million production cost."
"http://dbpedia.org/resource/The_Informant_(2013_film)","The Informant","2.28E7","2300000.0","The Informant (French: Gibraltar, also known as Border Informant) is a 2013 French crime thriller film written and directed by Julien Leclercq."
"http://dbpedia.org/resource/The_Internship","The Internship","5.8E7","9.35E7","The Internship is a 2013 American comedy film directed by Shawn Levy, written by Vince Vaughn and Jared Stern, and produced by Vaughn and Levy. The film stars Vince Vaughn and Owen Wilson as recently laid-off salesmen who attempt to compete with much younger and more technically skilled applicants for a job at Google. Rose Byrne, Max Minghella, Aasif Mandvi, Josh Brener, Dylan O'Brien, Tobit Raphael, Tiya Sircar, Josh Gad, and Jessica Szohr also star. The Internship is the second film with Vaughn and Wilson in the lead roles, after the 2005 film Wedding Crashers; the two had also both appeared in the 2004 film Starsky & Hutch. This is also the second collaboration of Levy, Vaughn, and Stern after the 2012 film The Watch, and the third of Levy and Wilson after the first two Night at the Museum films. Released on June 7, 2013, the film received mixed reviews from critics and grossed $93 million worldwide."
"http://dbpedia.org/resource/August:_Osage_County_(film)","August: Osage County","2.5E7","7.42E7","August: Osage County is a 2013 American tragicomedy film directed by John Wells. It was written by Tracy Letts and based on his Pulitzer Prize-winning 2007 play of the same name. It is produced by George Clooney, Grant Heslov, Jean Doumanian, and Steve Traxler. The film stars an ensemble cast consisting of Meryl Streep, Julia Roberts, Ewan McGregor, Chris Cooper, Abigail Breslin, Benedict Cumberbatch, Juliette Lewis, Margo Martindale, Dermot Mulroney, Julianne Nicholson, and Misty Upham as a dysfunctional family that reunites into the familial house when their patriarch (Sam Shepard) suddenly disappears. August: Osage County premiered at the Toronto International Film Festival on September 9, 2013 and was released in the United States on December 27, 2013. A modest commercial success, the film received mixed reviews from critics. While much praise was given to the cast, the screenplay was praised by some and seen by others as too dark and lacking in humor. For their performances in the film, Streep and Roberts received Oscar nominations for Best Actress and Best Supporting Actress, respectively."
"http://dbpedia.org/resource/Jobs_(film)","Jobs","1.2E7","4.21E7","Jobs is a 2013 American biographical drama film based on the life of Steve Jobs, from 1974 while a student at Reed College to the introduction of the iPod in 2001. It is directed by Joshua Michael Stern, written by Matt Whiteley, and produced by Stern and Mark Hulme. Steve Jobs is portrayed by Ashton Kutcher, with Josh Gad as Apple Computer's co-founder Steve Wozniak. Jobs was chosen to close the 2013 Sundance Film Festival."
"http://dbpedia.org/resource/Khumba","Khumba","2.0E7","2.842E7","Khumba is a 2013 South African computer-animated comedy film directed and co-produced by Anthony Silverston and written by Silverston and Raffaella Delle Donne. The film stars the voices of Jake T. Austin, Steve Buscemi, Loretta Devine, Laurence Fishburne, Richard E. Grant, AnnaSophia Robb, Anika Noni Rose, Catherine Tate, Ben Vereen, and Liam Neeson. It is the second movie made by Triggerfish Animation Studios and is distributed by Millennium Entertainment in the US. The International distribution rights are being licensed by Cinema Management Group. The film is about Khumba, a zebra who is half-striped like a quagga and blamed for the lack of rain by the rest of his insular, abusive, superstitious herd, except his dad, mom and Tombi. He embarks on a quest to earn his stripes. The film was dedicated in memory of The Quagga Breeding Project founder Reinhold Rau, who died on 11 February 2006. Rau was known for efforts to use selective-breeding to recreate the extinct quagga, a close relative of the plains zebra. The film premiered at the TIFF on 8 September 2013, and was released on 25 October 2013 by Indigenous Film Distribution. Khumba received mixed reviews from critics and was a box office disappointment, only grossing $28.4 million worldwide against a $20 million budget."
